종목코드,날짜,기간수익률,표준편차,Y6,그룹,성과
000020,2020-06-30,0.4060989766123298,0.05980809707511459,0.022719694085395203,G4,6.647282555454354
000040,2020-06-30,0.23737074267838476,0.05686335578708569,-0.0017601248924100897,G2,4.024262783315285
000050,2020-06-30,-0.11219588615310158,0.028160508201221453,0.013154184636995291,G3,-4.287335354191683
000070,2020-06-30,0.1846604047239146,0.04876646876935832,0.01595168064872734,G3,3.611554269120644
000080,2020-06-30,-0.1670342167053966,0.026489912810024604,0.045899982732079785,G5,-6.6278765888936695
000100,2020-06-30,0.26825151988188867,0.031330264569772455,0.026533477227970524,G4,8.289552201307023
000120,2020-06-30,0.13349278340151488,0.021080871947849026,0.013514090151400966,G3,5.927417398133981
000140,2020-06-30,-0.22917702043701188,0.023578661674183876,0.05126631637564648,G5,-10.081771390243244
000150,2020-06-30,0.2849407296360562,0.05101320010975418,-0.02475901499314611,G2,5.418265719291849
000180,2020-06-30,0.1426744696258005,0.028735453807265113,0.0034044088319079577,G3,4.66799008205978
000220,2020-06-30,0.27359634726567056,0.05744053175227674,0.0028146798968744576,G3,4.614488810075555
000230,2020-06-30,0.010658237139592137,0.01933173108151751,0.025178583355602007,G4,0.10969430935337046
000240,2020-06-30,0.37836610223805217,0.06546470114335207,0.005889854800602719,G3,5.6492802919578935
000250,2020-06-30,0.4533488583625733,0.039013170963892466,0.021645980409813886,G4,11.401564936217458
000270,2020-06-30,0.40457365245234783,0.02703497813165436,0.0073127596157855045,G3,14.649022250868494
000300,2020-06-30,0.31556250936420893,0.056844167090506575,-0.1506982105316566,G1,5.401167240701545
000320,2020-06-30,-0.016670448361862697,0.007543824798064629,0.013155965058172526,G3,-3.341554885835874
000390,2020-06-30,0.05085212061029571,0.015221624924311786,0.01786437948579234,G3,2.77989140914329
000430,2020-06-30,0.31820746914721176,0.0325951977967096,-0.019336371976797145,G2,9.500473500070987
000440,2020-06-30,-0.1448376929297072,0.019617223999130698,0.004604416076392777,G3,-7.81840229721105
000480,2020-06-30,0.022587561043223993,0.010156144254495002,0.06364545293772944,G5,1.383389644845352
000490,2020-06-30,0.09949731926399571,0.033393896543284445,0.0716781975014536,G5,2.7238409538729864
000500,2020-06-30,0.341012048223568,0.03837018544385307,0.02688109608868046,G4,8.664914910564516
000520,2020-06-30,0.25070366380042797,0.036298402593936276,0.013265182811745106,G3,6.671533462766825
000590,2020-06-30,-0.09663744692709267,0.021909197989989353,0.015444232817293038,G3,-4.800499919036231
000640,2020-06-30,0.3019856373979675,0.030797189975074413,0.012069908627486109,G3,9.528401175089954
000660,2020-06-30,-0.0030699793456496205,0.0177416038703091,0.034957094400738936,G4,-0.6542607805078547
000670,2020-06-30,0.027396136320542885,0.020699367522493736,0.011745735978270961,G3,0.9110655216904395
000680,2020-06-30,0.03633625774251882,0.02891436481032292,0.017966719502510428,G3,0.9614114532647197
000720,2020-06-30,-0.07007640587964953,0.019342941175769787,0.012298172020957796,G3,-4.0642248464326896
000760,2020-06-30,-0.014707677131195591,0.017737765465574307,-0.004236083933853105,G2,-1.3104995342457557
000850,2020-06-30,0.015210747351765988,0.01297403756206271,0.014785869177233353,G3,0.5143418977973933
000860,2020-06-30,0.08459723661964541,0.014139658387323544,0.015807729938596814,G3,5.379166758217737
000880,2020-06-30,0.15329764016410413,0.029035362322124916,0.027071389505246367,G4,4.985644136556794
000890,2020-06-30,0.2041481199537683,0.031160737845950397,0.006267405177375682,G3,6.277465722115099
000910,2020-06-30,0.47790139443431934,0.06858630866457792,0.017023897297975748,G3,6.843402820812938
000950,2020-06-30,0.4685387460564414,0.06924013868673748,-0.03690595271834918,G1,6.643561069217671
000970,2020-06-30,-0.01924142548153432,0.025607370496605365,0.0054781761227879,G3,-1.0848080530258597
000990,2020-06-30,0.2977222408469409,0.033733177120020365,0.09232823418222996,G5,8.57270525002853
001020,2020-06-30,0.450110423557478,0.05072814487213727,0.29352626308481133,G5,8.704689840728129
001040,2020-06-30,-0.047962875381774545,0.02044581771740632,0.011127254276248026,G3,-2.763427338182392
001060,2020-06-30,-0.0489673475387673,0.029205502492406943,-0.03578784612631247,G1,-1.9689784075352876
001070,2020-06-30,0.39814114601719086,0.016405331491807614,0.021029535102928047,G4,23.74858989967673
001080,2020-06-30,0.11607617428545139,0.03140548274588003,-0.0007644999168011258,G2,3.424195670087542
001120,2020-06-30,0.008425991115890166,0.021676025041853935,0.015622089172419626,G3,-0.005151550337029503
001130,2020-06-30,-0.03211518528426981,0.018921653633590513,0.02025152923588713,G4,-2.148482491091644
001140,2020-06-30,0.15470875715654564,0.04658247569466743,-0.2346597296017844,G1,3.1378989357424536
001210,2020-06-30,0.46139614909132864,0.04093658362854359,-0.1131080567002901,G1,11.062439820346096
001230,2020-06-30,0.19893954184596235,0.024901744683415238,0.04058048483323402,G4,7.646126326352207
001250,2020-06-30,0.02851899509388691,0.022737201517409007,0.028359496445555868,G4,0.8787949928045442
001260,2020-06-30,0.02257626799976259,0.026958954511723938,0.017898636129183198,G3,0.5207402143008726
001340,2020-06-30,0.36410089432381976,0.055144646679769406,0.025244814709841926,G4,6.447828746435023
001380,2020-06-30,0.5737175782135282,0.05586838847874912,0.0010441805113136483,G2,10.116273931518677
001390,2020-06-30,0.5109894153765182,0.05095140099347161,0.08830154484347949,G5,9.86139241177877
001430,2020-06-30,-0.014616617618176314,0.027884268908403606,0.006585613352491461,G3,-0.830370483954062
001440,2020-06-30,0.26606080377539276,0.05101444739708438,0.07350102506409156,G5,5.048043459549676
001460,2020-06-30,0.09095750460597768,0.01570167323516843,0.024456878351519905,G4,5.249112443085025
001470,2020-06-30,1.1039737689419258,0.04950929722972529,-0.014022010639907639,G2,22.125866735879015
001520,2020-06-30,-0.0782744072856777,0.017586691830186685,0.011494229015775917,G3,-4.936236125242672
001540,2020-06-30,0.19448760942134896,0.04023126496656026,-0.012049143103343086,G2,4.622026012006043
001560,2020-06-30,0.10380187701505249,0.013891854217810744,0.009710184765002294,G3,6.8575597808184785
001570,2020-06-30,0.3753674143640423,0.049896514151838774,-0.041574817587059096,G1,7.351811330902843
001620,2020-06-30,0.19756210029691162,0.016614804498231626,-0.09795781131328282,G1,11.376868386686715
001630,2020-06-30,-0.0928909687856447,0.029437117455219187,0.04549385709794541,G5,-3.44560316375887
001680,2020-06-30,0.018603147110132695,0.020232599609823477,0.053210186485116155,G5,0.4974887584512688
001740,2020-06-30,0.011838436734116779,0.017643631115518272,0.003936239097653552,G3,0.1870805653612664
001780,2020-06-30,1.0165261936380634,0.08866679013354588,0.003398229110508177,G3,11.368275944915533
001790,2020-06-30,-0.07596019487990502,0.016563751113111015,0.011483229531923217,G3,-5.10137169732168
001800,2020-06-30,-0.0819865963635147,0.01635008726267626,0.022558379659330132,G4,-5.536621986120045
001810,2020-06-30,0.14568842480379962,0.018161964611101644,0.024432412698371105,G4,7.551538145271197
001820,2020-06-30,0.049103842225741795,0.0260908134493017,0.04186945952975697,G4,1.5548072525438077
001940,2020-06-30,0.040303273406346485,0.013196175535354834,0.029848511954468967,G4,2.4071835867324527
002020,2020-06-30,0.1901096991449624,0.02800253539842312,0.06651438115883648,G5,6.4841286801904054
002030,2020-06-30,0.08674111675914979,0.013397804929658134,0.023085174708433423,G4,5.8370353143472204
002070,2020-06-30,-0.18125296645501315,0.04511645017172674,-0.28940350062022896,G1,-4.206683415530547
002140,2020-06-30,0.005177418800940109,0.041100497256777065,0.032753193629757794,G4,-0.08175661301776124
002150,2020-06-30,-0.02620075217316528,0.01648946007657658,0.014876865439491632,G3,-2.106703813335373
002170,2020-06-30,0.15477575796968587,0.014831528314454185,0.05239402691873027,G5,9.859948254770774
002200,2020-06-30,-0.0709027214286457,0.01453473771577712,0.013461767403987855,G3,-5.465552886614184
002220,2020-06-30,0.04924975713937607,0.017777811060446395,-0.0030673511858059443,G2,2.2900513877074475
002230,2020-06-30,0.20911307150188552,0.019659368727202746,-0.004276381698769685,G2,10.202535902098857
002240,2020-06-30,-0.1302152259640261,0.017947938820152873,-0.013534598189084797,G2,-7.730853308805978
002270,2020-06-30,-0.1496507931360272,0.013721222182500556,0.09838506692409446,G5,-11.528743378834998
002320,2020-06-30,0.05135910802815152,0.028617842385788024,0.005423090430818468,G3,1.496320064975171
002350,2020-06-30,0.022313183228536593,0.024297718849922087,-0.015597055251378611,G2,0.5669473362344374
002380,2020-06-30,0.1176315695177193,0.027738626649030765,0.09972686786960247,G5,3.9329241006793407
002390,2020-06-30,0.09440053480972474,0.03569822131037903,0.01066968603602187,G3,2.4052424857022405
002410,2020-06-30,0.4052798281555035,0.06049728513991465,0.026849001785048884,G4,6.5580161322601676
002450,2020-06-30,-0.04862587180035982,0.016909680573599588,0.001577422478003473,G3,-3.380520868005452
002460,2020-06-30,0.25665855138470395,0.028891347851221057,0.0383990549907906,G4,8.588069217553567
002620,2020-06-30,0.1909752972354346,0.06304563422332679,0.012450163668412966,G3,2.893739483041523
002630,2020-06-30,1.1934033617603679,0.08264611007595354,-0.170594769077822,G1,14.336617953603032
002680,2020-06-30,0.07335347056117136,0.021871233826355776,-0.17358443057627446,G1,2.963518877159346
002710,2020-06-30,0.7639913138487995,0.0624498807354244,0.020978744148447963,G4,12.09695917273821
002720,2020-06-30,0.5250393457726827,0.07603762729144364,0.015428525476371469,G3,6.792711818097506
002790,2020-06-30,-0.04053593249743089,0.02041836631709446,0.0028289037995360587,G3,-2.4034042677717067
002800,2020-06-30,0.2702407344057169,0.06197179974186934,-0.019391324153703652,G2,4.222938162935185
002810,2020-06-30,0.049492936217876905,0.016409686064860925,0.026399737823677848,G4,2.4957991155953305
002820,2020-06-30,0.3308911509229114,0.022358553725958318,0.00585956235389055,G3,14.417457346476686
002840,2020-06-30,0.3022486578325654,0.019576466063848524,0.06400121572691535,G5,15.00326977426001
002870,2020-06-30,0.756707420087205,0.05997515793138788,0.04831305475453663,G5,12.474661003696196
002880,2020-06-30,0.259964543639699,0.049820216003838264,0.013841433891740512,G3,5.046684008161035
002900,2020-06-30,0.3983237532857155,0.042393453684487194,0.06094364738004651,G5,9.194487902228826
002920,2020-06-30,0.1626078208895265,0.045310299933592424,-0.0073650103785089325,G2,3.400334247739133
003000,2020-06-30,-0.1335931701783491,0.03653867670259507,0.007976201022613367,G3,-3.889873395941966
003010,2020-06-30,0.037163215386499276,0.031018169887461994,0.02924401458971326,G4,0.9228642192739477
003030,2020-06-30,0.24378226931746197,0.02869658317437094,0.004741594840248568,G3,8.197652369901657
